"user_id";"total_checkins";"active_days";"first_checkin";"last_checkin";"avg_training_duratation";"avg_calories_burned";"workout_type_count";"total_checkins_post_signup";"first_checkin_post_signup";"last_checkin_post_signup";"days_since_last_checkin";"churned"
"user_3264";63;53;"2025-01-28 20:37:13";"2025-08-07 18:08:28";87.7778;715.2381;1;63;"2025-01-28 20:37:13";"2025-08-07 18:08:28";145;1
"user_3265";21;21;"2025-03-02 19:00:05";"2025-12-28 01:42:42";85.7143;709.4286;2;21;"2025-03-02 19:00:05";"2025-12-28 01:42:42";2;0
"user_3266";63;58;"2025-01-11 01:13:35";"2025-06-23 07:35:22";88.0794;725.5397;2;63;"2025-01-11 01:13:35";"2025-06-23 07:35:22";190;1
"user_3267";46;41;"2025-02-15 05:13:12";"2025-12-30 00:16:01";90.3261;749.1304;1;46;"2025-02-15 05:13:12";"2025-12-30 00:16:01";0;0
"user_3268";42;38;"2025-01-12 13:02:16";"2025-12-12 22:34:04";84.7857;678.9286;2;42;"2025-01-12 13:02:16";"2025-12-12 22:34:04";18;0
"user_3269";44;39;"2025-01-20 15:59:59";"2025-12-24 13:59:28";85.7045;682.3409;1;44;"2025-01-20 15:59:59";"2025-12-24 13:59:28";6;0
"user_327";55;53;"2025-01-30 11:11:18";"2025-12-27 05:01:32";93.4545;756.4909;1;55;"2025-01-30 11:11:18";"2025-12-27 05:01:32";3;0
"user_3270";24;23;"2025-01-27 13:06:33";"2025-12-05 20:10:05";89.2083;706.125;1;24;"2025-01-27 13:06:33";"2025-12-05 20:10:05";25;1
"user_3271";71;59;"2025-01-15 14:55:50";"2025-07-31 14:58:15";89.7887;751.9155;1;71;"2025-01-15 14:55:50";"2025-07-31 14:58:15";152;1
"user_3272";95;79;"2025-01-26 15:50:28";"2025-09-21 14:44:08";89.0211;709.7263;2;95;"2025-01-26 15:50:28";"2025-09-21 14:44:08";100;1
"user_3273";26;24;"2025-02-28 06:51:39";"2025-11-08 21:51:48";85.5385;679.8846;1;26;"2025-02-28 06:51:39";"2025-11-08 21:51:48";52;1
"user_3274";53;48;"2025-01-30 09:22:51";"2025-12-29 11:52:47";83.0566;687.0943;1;53;"2025-01-30 09:22:51";"2025-12-29 11:52:47";1;0
"user_3275";22;21;"2025-01-14 18:24:16";"2025-12-02 19:26:20";87.0455;685.5455;2;22;"2025-01-14 18:24:16";"2025-12-02 19:26:20";28;1
"user_3276";23;22;"2025-02-18 00:23:35";"2025-12-17 14:10:51";89.2174;670.8261;2;23;"2025-02-18 00:23:35";"2025-12-17 14:10:51";13;0
"user_3277";28;27;"2025-03-09 01:18:32";"2025-12-20 21:40:28";92.3214;747.8929;2;28;"2025-03-09 01:18:32";"2025-12-20 21:40:28";10;0
"user_3278";43;41;"2025-02-28 15:32:26";"2025-12-25 07:37:54";91.6977;729.6512;1;43;"2025-02-28 15:32:26";"2025-12-25 07:37:54";5;0
"user_3279";58;51;"2025-01-23 04:05:22";"2025-12-19 14:53:04";91.9483;753.4828;2;58;"2025-01-23 04:05:22";"2025-12-19 14:53:04";11;0
"user_328";48;44;"2025-02-26 14:05:20";"2025-12-20 12:22:34";89.8542;718.5625;1;48;"2025-02-26 14:05:20";"2025-12-20 12:22:34";10;0
"user_3280";34;32;"2025-01-21 05:17:38";"2025-12-14 21:47:01";95.0;794.5;2;34;"2025-01-21 05:17:38";"2025-12-14 21:47:01";16;0
"user_3281";52;49;"2025-02-06 11:20:05";"2025-12-29 22:26:33";85.9231;645.2308;1;52;"2025-02-06 11:20:05";"2025-12-29 22:26:33";1;0
"user_3282";66;51;"2025-02-07 01:45:26";"2025-07-28 18:02:05";90.2121;738.197;2;66;"2025-02-07 01:45:26";"2025-07-28 18:02:05";155;1
"user_3283";12;11;"2025-04-02 03:59:46";"2025-11-17 01:20:20";88.9167;692.3333;1;12;"2025-04-02 03:59:46";"2025-11-17 01:20:20";43;1
"user_3284";10;10;"2025-03-16 20:18:21";"2025-11-12 10:38:53";85.8;699.3;1;10;"2025-03-16 20:18:21";"2025-11-12 10:38:53";48;1
"user_3285";53;52;"2025-01-10 03:29:48";"2025-12-23 05:37:50";91.6415;747.4906;2;53;"2025-01-10 03:29:48";"2025-12-23 05:37:50";7;0
"user_3286";71;64;"2025-01-02 08:39:47";"2025-06-28 17:05:15";88.3521;719.9577;1;71;"2025-01-02 08:39:47";"2025-06-28 17:05:15";185;1
"user_3287";43;39;"2025-02-14 18:44:53";"2025-12-24 02:57:02";85.5349;683.2326;1;43;"2025-02-14 18:44:53";"2025-12-24 02:57:02";6;0
"user_3288";20;20;"2025-01-25 01:27:05";"2025-12-25 15:41:14";97.05;789.75;1;20;"2025-01-25 01:27:05";"2025-12-25 15:41:14";5;0
"user_3289";17;17;"2025-01-09 15:17:49";"2025-12-17 15:01:02";87.0;704.0588;1;17;"2025-01-09 15:17:49";"2025-12-17 15:01:02";13;0
"user_329";47;45;"2025-02-17 17:43:38";"2025-12-18 18:00:52";91.6596;738.0;2;47;"2025-02-17 17:43:38";"2025-12-18 18:00:52";12;0
"user_3290";75;61;"2025-03-04 23:57:17";"2025-10-20 19:47:22";88.16;714.0933;1;75;"2025-03-04 23:57:17";"2025-10-20 19:47:22";71;1
"user_3291";75;65;"2025-02-18 07:35:32";"2025-09-27 09:36:36";90.2667;736.36;2;75;"2025-02-18 07:35:32";"2025-09-27 09:36:36";94;1
"user_3292";17;17;"2025-01-24 04:31:32";"2025-12-10 04:35:33";87.6471;733.0;1;17;"2025-01-24 04:31:32";"2025-12-10 04:35:33";20;0
"user_3293";44;40;"2025-02-08 02:33:45";"2025-12-27 02:37:23";84.9545;683.6818;2;44;"2025-02-08 02:33:45";"2025-12-27 02:37:23";3;0
"user_3294";49;45;"2025-03-19 12:48:01";"2025-12-10 11:21:24";96.7755;766.551;1;49;"2025-03-19 12:48:01";"2025-12-10 11:21:24";20;0
"user_3295";22;21;"2025-01-18 05:06:34";"2025-12-15 11:52:42";89.8636;768.6364;1;22;"2025-01-18 05:06:34";"2025-12-15 11:52:42";15;0
"user_3296";79;71;"2025-02-15 19:36:41";"2025-11-04 05:13:31";90.9873;730.4177;2;79;"2025-02-15 19:36:41";"2025-11-04 05:13:31";56;1
"user_3297";38;35;"2025-04-09 00:49:48";"2025-12-21 14:47:40";89.6316;705.8947;1;38;"2025-04-09 00:49:48";"2025-12-21 14:47:40";9;0
"user_3298";60;52;"2025-01-22 04:43:45";"2025-06-19 06:08:38";90.9833;747.9;2;60;"2025-01-22 04:43:45";"2025-06-19 06:08:38";194;1
"user_3299";44;40;"2025-02-24 17:31:27";"2025-12-14 04:23:36";91.7955;725.4091;2;44;"2025-02-24 17:31:27";"2025-12-14 04:23:36";16;0
"user_33";73;65;"2025-01-08 11:51:47";"2025-08-08 13:57:46";89.9863;730.2192;2;73;"2025-01-08 11:51:47";"2025-08-08 13:57:46";144;1
"user_330";65;56;"2025-02-02 12:35:17";"2025-08-23 19:41:59";92.6462;718.0923;2;65;"2025-02-02 12:35:17";"2025-08-23 19:41:59";129;1
"user_3300";22;22;"2025-01-26 13:32:51";"2025-12-05 23:04:59";94.3182;750.8182;2;22;"2025-01-26 13:32:51";"2025-12-05 23:04:59";25;1
"user_3301";44;41;"2025-01-18 16:58:14";"2025-11-27 15:42:58";91.9318;755.9091;1;44;"2025-01-18 16:58:14";"2025-11-27 15:42:58";33;1
"user_3302";16;16;"2025-03-18 06:11:38";"2025-12-12 01:44:15";95.25;760.4375;2;16;"2025-03-18 06:11:38";"2025-12-12 01:44:15";18;0
"user_3303";43;43;"2025-01-26 11:10:57";"2025-12-30 02:10:12";86.3488;705.3721;1;43;"2025-01-26 11:10:57";"2025-12-30 02:10:12";0;0
"user_3304";56;52;"2025-02-15 12:06:07";"2025-12-30 15:46:26";85.9107;680.1071;1;56;"2025-02-15 12:06:07";"2025-12-30 15:46:26";0;0
"user_3305";60;51;"2025-01-26 15:08:05";"2025-07-12 12:40:17";91.1;744.85;1;60;"2025-01-26 15:08:05";"2025-07-12 12:40:17";171;1
"user_3306";49;47;"2025-02-02 03:28:33";"2025-12-29 20:54:52";93.0;768.7347;1;49;"2025-02-02 03:28:33";"2025-12-29 20:54:52";1;0
"user_3307";42;40;"2025-02-16 02:07:51";"2025-12-30 11:13:39";93.1429;754.6905;1;42;"2025-02-16 02:07:51";"2025-12-30 11:13:39";0;0
"user_3308";121;94;"2025-01-06 00:21:53";"2025-11-15 00:23:53";90.3471;736.9587;1;121;"2025-01-06 00:21:53";"2025-11-15 00:23:53";45;1
"user_3309";47;45;"2025-02-28 22:01:41";"2025-12-20 06:13:30";92.4681;752.6383;1;47;"2025-02-28 22:01:41";"2025-12-20 06:13:30";10;0
"user_331";47;46;"2025-01-28 22:14:38";"2025-12-28 09:05:53";93.617;712.766;1;47;"2025-01-28 22:14:38";"2025-12-28 09:05:53";2;0
"user_3310";42;40;"2025-02-07 17:40:16";"2025-12-20 19:28:17";86.0714;698.4524;1;42;"2025-02-07 17:40:16";"2025-12-20 19:28:17";10;0
"user_3311";26;26;"2025-01-24 08:53:10";"2025-11-20 02:04:31";83.2308;638.3077;1;26;"2025-01-24 08:53:10";"2025-11-20 02:04:31";40;1
"user_3312";29;28;"2025-03-04 12:49:41";"2025-12-23 04:38:14";89.1379;693.7241;1;29;"2025-03-04 12:49:41";"2025-12-23 04:38:14";7;0
"user_3313";25;24;"2025-02-20 14:25:35";"2025-12-26 23:04:51";87.4;755.2;2;25;"2025-02-20 14:25:35";"2025-12-26 23:04:51";4;0
"user_3314";91;77;"2025-02-05 21:19:56";"2025-10-07 14:11:31";92.033;733.8022;1;91;"2025-02-05 21:19:56";"2025-10-07 14:11:31";84;1
"user_3315";95;84;"2025-02-20 01:24:21";"2025-12-28 09:09:39";89.8421;716.3368;1;95;"2025-02-20 01:24:21";"2025-12-28 09:09:39";2;0
"user_3316";21;21;"2025-03-24 23:10:13";"2025-12-27 13:28:56";83.0;687.2857;1;21;"2025-03-24 23:10:13";"2025-12-27 13:28:56";3;0
"user_3317";39;39;"2025-01-07 09:06:03";"2025-12-25 15:19:58";91.5641;766.9231;2;39;"2025-01-07 09:06:03";"2025-12-25 15:19:58";5;0
"user_3318";84;74;"2025-02-09 05:13:38";"2025-10-12 23:05:01";91.3452;737.9286;2;84;"2025-02-09 05:13:38";"2025-10-12 23:05:01";79;1
"user_3319";22;21;"2025-02-14 10:48:15";"2025-12-21 13:24:01";87.0455;702.4091;2;22;"2025-02-14 10:48:15";"2025-12-21 13:24:01";9;0
"user_332";26;26;"2025-01-11 02:33:48";"2025-12-19 04:10:50";87.6538;703.5;1;26;"2025-01-11 02:33:48";"2025-12-19 04:10:50";11;0
"user_3320";16;16;"2025-02-08 14:05:26";"2025-11-25 04:13:05";81.75;641.0625;1;16;"2025-02-08 14:05:26";"2025-11-25 04:13:05";35;1
"user_3321";53;48;"2025-02-24 02:16:38";"2025-12-15 20:51:22";88.717;718.3962;1;53;"2025-02-24 02:16:38";"2025-12-15 20:51:22";15;0
"user_3322";97;78;"2025-01-29 06:33:43";"2025-10-29 23:47:51";90.2887;739.8144;2;97;"2025-01-29 06:33:43";"2025-10-29 23:47:51";62;1
"user_3323";25;23;"2025-03-08 17:12:05";"2025-12-26 15:23:59";83.92;679.52;2;25;"2025-03-08 17:12:05";"2025-12-26 15:23:59";4;0
"user_3324";53;50;"2025-01-15 07:45:05";"2025-12-21 20:28:11";90.283;736.6415;2;53;"2025-01-15 07:45:05";"2025-12-21 20:28:11";9;0
"user_3325";23;22;"2025-02-16 15:25:40";"2025-12-25 20:45:42";95.2609;762.7391;2;23;"2025-02-16 15:25:40";"2025-12-25 20:45:42";5;0
"user_3326";20;17;"2025-02-20 11:43:47";"2025-12-17 20:27:23";89.15;737.6;1;20;"2025-02-20 11:43:47";"2025-12-17 20:27:23";13;0
"user_3327";19;18;"2025-03-13 10:54:46";"2025-12-21 05:19:24";96.2105;774.9474;2;19;"2025-03-13 10:54:46";"2025-12-21 05:19:24";9;0
"user_3328";47;45;"2025-01-21 07:43:41";"2025-12-15 08:30:02";91.9787;748.5745;1;47;"2025-01-21 07:43:41";"2025-12-15 08:30:02";15;0
"user_3329";63;48;"2025-01-10 00:47:22";"2025-07-14 13:12:41";90.6984;746.1111;1;63;"2025-01-10 00:47:22";"2025-07-14 13:12:41";169;1
"user_333";84;68;"2025-01-21 02:16:03";"2025-07-22 01:24:43";90.369;724.4048;1;84;"2025-01-21 02:16:03";"2025-07-22 01:24:43";161;1
"user_3330";29;29;"2025-02-12 20:03:32";"2025-12-23 16:27:47";81.1724;661.2759;1;29;"2025-02-12 20:03:32";"2025-12-23 16:27:47";7;0
"user_3331";41;39;"2025-02-07 09:54:29";"2025-12-29 22:09:08";91.5122;716.439;1;41;"2025-02-07 09:54:29";"2025-12-29 22:09:08";1;0
"user_3332";24;24;"2025-02-26 06:12:13";"2025-12-21 11:29:10";84.375;679.2917;1;24;"2025-02-26 06:12:13";"2025-12-21 11:29:10";9;0
"user_3333";65;58;"2025-01-21 04:48:33";"2025-08-16 20:40:12";88.5231;715.8923;2;65;"2025-01-21 04:48:33";"2025-08-16 20:40:12";136;1
"user_3334";102;82;"2025-01-31 08:06:45";"2025-12-16 04:53:01";87.9706;710.5392;1;102;"2025-01-31 08:06:45";"2025-12-16 04:53:01";14;0
"user_3335";18;18;"2025-02-03 10:17:51";"2025-12-09 21:13:08";97.0;771.3333;1;18;"2025-02-03 10:17:51";"2025-12-09 21:13:08";21;0
"user_3336";19;19;"2025-01-20 06:38:23";"2025-12-20 19:22:48";91.8421;728.4737;1;19;"2025-01-20 06:38:23";"2025-12-20 19:22:48";10;0
"user_3337";13;13;"2025-01-23 07:10:35";"2025-11-01 06:47:47";83.0769;695.0;2;13;"2025-01-23 07:10:35";"2025-11-01 06:47:47";59;1
"user_3338";15;14;"2025-01-14 05:54:19";"2025-09-12 15:12:51";82.4;630.6;1;15;"2025-01-14 05:54:19";"2025-09-12 15:12:51";109;1
"user_3339";49;46;"2025-01-16 13:29:51";"2025-12-05 04:07:50";86.2857;694.0;1;49;"2025-01-16 13:29:51";"2025-12-05 04:07:50";25;1
"user_334";65;56;"2025-01-13 17:34:14";"2025-08-07 23:33:57";89.2923;700.2;1;65;"2025-01-13 17:34:14";"2025-08-07 23:33:57";145;1
"user_3340";24;21;"2025-02-27 01:16:42";"2025-11-24 11:18:36";83.9583;640.25;1;24;"2025-02-27 01:16:42";"2025-11-24 11:18:36";36;1
"user_3341";16;16;"2025-02-20 15:36:03";"2025-12-26 02:34:19";95.3125;756.75;2;16;"2025-02-20 15:36:03";"2025-12-26 02:34:19";4;0
"user_3342";42;42;"2025-02-23 05:39:50";"2025-12-29 12:22:48";89.3095;760.619;2;42;"2025-02-23 05:39:50";"2025-12-29 12:22:48";1;0
"user_3343";42;38;"2025-02-16 07:50:31";"2025-12-20 07:33:39";90.3095;734.6429;2;42;"2025-02-16 07:50:31";"2025-12-20 07:33:39";10;0
"user_3344";62;50;"2025-02-10 12:22:45";"2025-07-01 01:03:53";88.7419;715.9839;1;62;"2025-02-10 12:22:45";"2025-07-01 01:03:53";182;1
"user_3345";45;40;"2025-01-29 13:58:27";"2025-12-19 11:29:02";88.3778;717.0667;2;45;"2025-01-29 13:58:27";"2025-12-19 11:29:02";11;0
"user_3346";24;23;"2025-02-12 15:34:47";"2025-12-12 16:42:20";89.8333;733.25;2;24;"2025-02-12 15:34:47";"2025-12-12 16:42:20";18;0
"user_3347";61;55;"2025-01-17 15:58:37";"2025-08-05 23:06:52";90.5902;711.0328;2;61;"2025-01-17 15:58:37";"2025-08-05 23:06:52";147;1
"user_3348";66;55;"2025-02-14 14:08:22";"2025-09-04 16:36:00";93.0303;746.6667;2;66;"2025-02-14 14:08:22";"2025-09-04 16:36:00";117;1
"user_3349";56;52;"2025-02-13 00:08:05";"2025-12-26 05:30:59";86.5893;675.375;2;56;"2025-02-13 00:08:05";"2025-12-26 05:30:59";4;0
"user_335";63;53;"2025-03-01 19:36:58";"2025-08-29 22:04:55";90.9841;732.5079;2;63;"2025-03-01 19:36:58";"2025-08-29 22:04:55";123;1
"user_3350";89;82;"2025-01-19 06:38:41";"2025-10-19 21:34:49";89.8876;742.1348;1;89;"2025-01-19 06:38:41";"2025-10-19 21:34:49";72;1
"user_3351";73;59;"2025-01-02 17:01:45";"2025-06-28 09:16:03";88.9315;708.3836;1;73;"2025-01-02 17:01:45";"2025-06-28 09:16:03";185;1
"user_3352";52;47;"2025-02-09 20:42:12";"2025-12-25 14:47:03";92.2308;736.8462;1;52;"2025-02-09 20:42:12";"2025-12-25 14:47:03";5;0
"user_3353";11;11;"2025-02-23 14:51:41";"2025-12-25 01:27:38";86.0;681.2727;1;11;"2025-02-23 14:51:41";"2025-12-25 01:27:38";5;0
"user_3354";47;45;"2025-01-09 21:00:23";"2025-12-25 21:06:35";89.4894;729.9574;1;47;"2025-01-09 21:00:23";"2025-12-25 21:06:35";5;0
"user_3355";61;53;"2025-01-17 23:25:19";"2025-06-26 10:59:40";91.4098;726.2295;1;61;"2025-01-17 23:25:19";"2025-06-26 10:59:40";187;1
"user_3356";87;77;"2025-01-04 10:48:40";"2025-08-13 02:11:18";92.3218;748.5862;1;87;"2025-01-04 10:48:40";"2025-08-13 02:11:18";139;1
"user_3357";23;23;"2025-03-07 13:34:14";"2025-12-17 03:34:47";82.5217;682.087;2;23;"2025-03-07 13:34:14";"2025-12-17 03:34:47";13;0
"user_3358";37;35;"2025-01-26 11:55:54";"2025-12-24 15:26:35";87.7297;701.1892;1;37;"2025-01-26 11:55:54";"2025-12-24 15:26:35";6;0
"user_3359";16;16;"2025-03-13 00:26:00";"2025-12-19 08:25:45";86.125;698.5625;1;16;"2025-03-13 00:26:00";"2025-12-19 08:25:45";11;0
"user_336";74;64;"2025-03-02 19:54:37";"2025-09-21 02:46:50";87.3378;667.9324;2;74;"2025-03-02 19:54:37";"2025-09-21 02:46:50";100;1
"user_3360";29;27;"2025-01-27 04:18:23";"2025-12-20 20:29:28";88.5172;729.069;1;29;"2025-01-27 04:18:23";"2025-12-20 20:29:28";10;0
"user_3361";27;25;"2025-02-15 08:54:10";"2025-12-15 01:50:37";89.2222;727.8519;1;27;"2025-02-15 08:54:10";"2025-12-15 01:50:37";15;0
"user_3362";71;55;"2025-02-05 22:39:55";"2025-09-04 23:03:47";91.0563;724.2958;1;71;"2025-02-05 22:39:55";"2025-09-04 23:03:47";117;1
"user_3363";31;31;"2025-03-09 11:47:22";"2025-12-28 09:52:44";89.129;729.4516;1;31;"2025-03-09 11:47:22";"2025-12-28 09:52:44";2;0
"user_3364";96;80;"2025-02-15 18:25:48";"2025-10-31 08:21:11";90.5625;738.125;2;96;"2025-02-15 18:25:48";"2025-10-31 08:21:11";60;1
"user_3365";16;16;"2025-03-01 06:52:55";"2025-11-17 23:55:30";92.6875;718.5;1;16;"2025-03-01 06:52:55";"2025-11-17 23:55:30";43;1
"user_3366";49;43;"2025-02-06 08:09:00";"2025-12-30 16:05:47";88.4286;729.0204;2;49;"2025-02-06 08:09:00";"2025-12-30 16:05:47";0;0
"user_3367";51;44;"2025-02-03 12:27:47";"2025-12-28 01:21:39";83.5686;673.7255;2;51;"2025-02-03 12:27:47";"2025-12-28 01:21:39";2;0
"user_3368";64;56;"2025-02-08 15:14:29";"2025-07-21 20:01:57";90.0;718.5781;2;64;"2025-02-08 15:14:29";"2025-07-21 20:01:57";162;1
"user_3369";61;56;"2025-01-10 19:04:57";"2025-09-03 17:49:02";93.0328;739.8525;2;61;"2025-01-10 19:04:57";"2025-09-03 17:49:02";118;1
"user_337";13;10;"2025-03-15 21:09:09";"2025-12-02 14:13:09";97.7692;790.3077;1;13;"2025-03-15 21:09:09";"2025-12-02 14:13:09";28;1
"user_3370";26;26;"2025-03-06 09:18:34";"2025-12-24 02:32:20";94.5;741.7692;2;26;"2025-03-06 09:18:34";"2025-12-24 02:32:20";6;0
"user_3371";93;78;"2025-01-24 05:59:06";"2025-12-02 07:44:35";88.7957;706.9247;1;93;"2025-01-24 05:59:06";"2025-12-02 07:44:35";28;1
"user_3372";56;54;"2025-01-07 08:38:50";"2025-12-29 04:00:29";93.0714;745.7143;1;56;"2025-01-07 08:38:50";"2025-12-29 04:00:29";1;0
"user_3373";105;83;"2025-01-17 07:38:26";"2025-10-06 02:57:28";91.9714;736.7048;2;105;"2025-01-17 07:38:26";"2025-10-06 02:57:28";85;1
"user_3374";21;21;"2025-02-01 20:40:35";"2025-12-01 11:18:30";90.5238;706.1905;1;21;"2025-02-01 20:40:35";"2025-12-01 11:18:30";29;1
"user_3375";24;24;"2025-01-12 18:46:21";"2025-12-24 22:24:01";92.875;770.2917;2;24;"2025-01-12 18:46:21";"2025-12-24 22:24:01";6;0
"user_3376";23;22;"2025-01-20 10:41:55";"2025-12-22 14:52:33";93.3478;764.4783;2;23;"2025-01-20 10:41:55";"2025-12-22 14:52:33";8;0
"user_3377";21;20;"2025-01-18 01:09:23";"2025-12-15 19:28:02";85.8095;675.2381;1;21;"2025-01-18 01:09:23";"2025-12-15 19:28:02";15;0
"user_3378";71;60;"2025-02-21 00:39:15";"2025-09-21 04:49:26";85.6901;690.0;1;71;"2025-02-21 00:39:15";"2025-09-21 04:49:26";100;1
"user_3379";104;86;"2025-01-30 05:39:24";"2025-12-03 13:37:30";87.9327;709.0481;1;104;"2025-01-30 05:39:24";"2025-12-03 13:37:30";27;1
"user_338";19;18;"2025-01-29 07:12:54";"2025-11-27 23:04:25";84.5789;666.0526;2;19;"2025-01-29 07:12:54";"2025-11-27 23:04:25";33;1
"user_3380";24;24;"2025-02-23 11:13:30";"2025-12-20 17:16:42";81.8333;675.9167;2;24;"2025-02-23 11:13:30";"2025-12-20 17:16:42";10;0
"user_3381";48;45;"2025-02-01 16:52:28";"2025-12-27 20:47:50";95.0833;747.6042;2;48;"2025-02-01 16:52:28";"2025-12-27 20:47:50";3;0
"user_3382";36;35;"2025-02-20 00:00:22";"2025-12-29 14:10:47";88.8333;709.2778;1;36;"2025-02-20 00:00:22";"2025-12-29 14:10:47";1;0
"user_3383";94;79;"2025-02-15 02:37:16";"2025-11-01 01:08:29";87.0638;707.9574;1;94;"2025-02-15 02:37:16";"2025-11-01 01:08:29";59;1
"user_3384";72;53;"2025-02-13 10:03:37";"2025-08-14 03:44:56";85.5556;693.3056;1;72;"2025-02-13 10:03:37";"2025-08-14 03:44:56";138;1
"user_3385";78;67;"2025-01-20 00:06:21";"2025-08-23 14:01:08";88.0128;707.7692;2;78;"2025-01-20 00:06:21";"2025-08-23 14:01:08";129;1
"user_3386";18;17;"2025-02-21 16:00:49";"2025-12-17 07:48:58";87.3889;722.2778;1;18;"2025-02-21 16:00:49";"2025-12-17 07:48:58";13;0
"user_3387";64;61;"2025-02-03 07:23:46";"2025-09-27 15:24:54";89.6094;727.8281;2;64;"2025-02-03 07:23:46";"2025-09-27 15:24:54";94;1
"user_3388";48;45;"2025-01-15 03:00:28";"2025-12-24 21:57:41";91.75;717.6458;2;48;"2025-01-15 03:00:28";"2025-12-24 21:57:41";6;0
"user_3389";87;74;"2025-01-19 00:49:56";"2025-10-29 14:50:11";87.3218;682.3908;2;87;"2025-01-19 00:49:56";"2025-10-29 14:50:11";62;1
"user_339";40;38;"2025-03-15 15:34:32";"2025-12-28 21:32:36";93.725;758.725;2;40;"2025-03-15 15:34:32";"2025-12-28 21:32:36";2;0
"user_3390";21;21;"2025-01-19 05:26:59";"2025-12-12 19:10:17";86.7619;679.8571;1;21;"2025-01-19 05:26:59";"2025-12-12 19:10:17";18;0
"user_3391";46;43;"2025-02-04 10:42:35";"2025-12-29 21:55:48";87.8261;725.7826;1;46;"2025-02-04 10:42:35";"2025-12-29 21:55:48";1;0
"user_3392";18;18;"2025-03-05 23:16:25";"2025-11-29 20:11:15";92.2222;720.4444;2;18;"2025-03-05 23:16:25";"2025-11-29 20:11:15";31;1
"user_3393";11;11;"2025-02-16 05:39:45";"2025-11-29 10:28:37";89.7273;736.9091;1;11;"2025-02-16 05:39:45";"2025-11-29 10:28:37";31;1
"user_3394";47;41;"2025-02-15 09:04:21";"2025-12-26 15:30:51";85.4255;713.2553;1;47;"2025-02-15 09:04:21";"2025-12-26 15:30:51";4;0
"user_3395";19;18;"2025-03-06 00:44:52";"2025-12-09 09:10:50";89.7895;745.9474;2;19;"2025-03-06 00:44:52";"2025-12-09 09:10:50";21;0
"user_3396";10;10;"2025-03-20 21:49:53";"2025-12-24 18:54:09";87.6;697.9;2;10;"2025-03-20 21:49:53";"2025-12-24 18:54:09";6;0
"user_3397";24;23;"2025-01-17 08:50:52";"2025-12-10 22:59:50";89.875;710.125;2;24;"2025-01-17 08:50:52";"2025-12-10 22:59:50";20;0
"user_3398";19;19;"2025-02-19 03:02:22";"2025-12-05 08:46:28";93.2105;769.1579;2;19;"2025-02-19 03:02:22";"2025-12-05 08:46:28";25;1
"user_3399";69;64;"2025-01-10 04:27:12";"2025-08-10 05:24:09";84.2319;696.1449;2;69;"2025-01-10 04:27:12";"2025-08-10 05:24:09";142;1
"user_34";18;18;"2025-03-20 15:56:41";"2025-12-26 02:42:04";89.1111;713.6111;1;18;"2025-03-20 15:56:41";"2025-12-26 02:42:04";4;0
"user_340";67;55;"2025-02-08 16:54:45";"2025-08-27 07:28:36";92.2836;760.2836;1;67;"2025-02-08 16:54:45";"2025-08-27 07:28:36";125;1
"user_3400";52;51;"2025-02-01 11:18:59";"2025-12-14 02:09:09";91.1154;718.1346;1;52;"2025-02-01 11:18:59";"2025-12-14 02:09:09";16;0
"user_3401";60;52;"2025-01-11 22:45:24";"2025-08-17 01:16:02";87.6333;698.6167;1;60;"2025-01-11 22:45:24";"2025-08-17 01:16:02";135;1
"user_3402";94;78;"2025-01-22 14:45:34";"2025-11-14 16:51:36";89.3298;720.8298;1;94;"2025-01-22 14:45:34";"2025-11-14 16:51:36";46;1
"user_3403";12;12;"2025-02-01 23:31:59";"2025-12-19 22:11:27";80.8333;646.3333;2;12;"2025-02-01 23:31:59";"2025-12-19 22:11:27";11;0
"user_3404";47;44;"2025-02-28 15:25:09";"2025-12-29 03:45:46";93.1489;766.4894;2;47;"2025-02-28 15:25:09";"2025-12-29 03:45:46";1;0
"user_3405";19;18;"2025-02-22 05:20:53";"2025-12-05 01:00:26";86.4737;674.7368;2;19;"2025-02-22 05:20:53";"2025-12-05 01:00:26";25;1
"user_3406";24;24;"2025-01-12 05:33:51";"2025-12-26 09:31:49";92.5;782.3333;1;24;"2025-01-12 05:33:51";"2025-12-26 09:31:49";4;0
"user_3407";17;17;"2025-01-10 01:41:12";"2025-12-01 01:51:13";87.8824;738.2941;1;17;"2025-01-10 01:41:12";"2025-12-01 01:51:13";29;1
"user_3408";22;21;"2025-03-02 10:27:07";"2025-12-25 08:32:46";89.0455;771.5455;1;22;"2025-03-02 10:27:07";"2025-12-25 08:32:46";5;0
"user_3409";85;71;"2025-01-31 14:48:56";"2025-10-13 00:13:41";92.2353;739.2353;2;85;"2025-01-31 14:48:56";"2025-10-13 00:13:41";78;1
"user_341";44;40;"2025-01-21 07:22:16";"2025-12-29 17:14:28";88.0455;717.6364;1;44;"2025-01-21 07:22:16";"2025-12-29 17:14:28";1;0
"user_3410";105;83;"2025-01-22 12:48:30";"2025-09-22 23:59:33";87.2952;688.3143;2;105;"2025-01-22 12:48:30";"2025-09-22 23:59:33";99;1
"user_3411";48;42;"2025-01-20 08:13:05";"2025-12-30 16:34:54";92.7083;752.9792;1;48;"2025-01-20 08:13:05";"2025-12-30 16:34:54";0;0
"user_3412";120;105;"2025-01-20 16:40:04";"2025-12-26 01:40:20";89.5833;703.7833;2;120;"2025-01-20 16:40:04";"2025-12-26 01:40:20";4;0
