user_id,user_type,signup_date
user_1810,consistent,2025-02-28
user_1811,sporadic,2025-01-06
user_1812,sporadic,2025-02-24
user_1813,consistent,2025-02-13
user_1814,consistent,2025-02-05
user_1815,consistent,2025-01-28
user_1816,at_risk,2025-02-14
user_1817,consistent,2025-01-17
user_1818,sporadic,2025-02-28
user_1819,casual,2025-02-09
user_1820,casual,2025-02-27
user_1821,consistent,2025-02-21
user_1822,consistent,2025-01-03
user_1823,casual,2025-01-12
user_1824,sporadic,2025-02-08
user_1825,casual,2025-01-12
user_1826,casual,2025-01-02
user_1827,consistent,2025-02-25
user_1828,at_risk,2025-02-15
user_1829,sporadic,2025-01-22
user_1830,consistent,2025-01-23
user_1831,at_risk,2025-01-30
user_1832,casual,2025-01-05
user_1833,casual,2025-01-09
user_1834,sporadic,2025-01-21
user_1835,sporadic,2025-01-11
user_1836,sporadic,2025-01-05
user_1837,consistent,2025-02-04
user_1838,casual,2025-01-27
user_1839,at_risk,2025-02-18
user_1840,consistent,2025-01-02
user_1841,casual,2025-01-24
user_1842,casual,2025-01-31
user_1843,casual,2025-02-02
user_1844,casual,2025-02-08
user_1845,at_risk,2025-01-30
user_1846,consistent,2025-02-15
user_1847,consistent,2025-02-06
user_1848,consistent,2025-02-20
user_1849,at_risk,2025-01-28
user_1850,casual,2025-03-01
user_1851,consistent,2025-01-31
user_1852,sporadic,2025-01-11
user_1853,at_risk,2025-01-23
user_1854,sporadic,2025-02-26
user_1855,at_risk,2025-01-02
user_1856,consistent,2025-02-09
user_1857,sporadic,2025-02-10
user_1858,casual,2025-01-27
user_1859,sporadic,2025-02-04
user_1860,sporadic,2025-01-02
user_1861,sporadic,2025-02-08
user_1862,sporadic,2025-02-06
user_1863,consistent,2025-01-21
user_1864,casual,2025-02-27
user_1865,at_risk,2025-01-05
user_1866,at_risk,2025-02-21
user_1867,consistent,2025-02-14
user_1868,consistent,2025-01-21
user_1869,consistent,2025-01-29
user_1870,sporadic,2025-01-20
user_1871,sporadic,2025-02-07
user_1872,consistent,2025-01-20
user_1873,casual,2025-02-19
user_1874,sporadic,2025-01-25
user_1875,sporadic,2025-01-02
user_1876,casual,2025-02-26
user_1877,casual,2025-02-01
user_1878,casual,2025-01-26
user_1879,consistent,2025-01-06
user_1880,casual,2025-02-10
user_1881,sporadic,2025-02-26
user_1882,at_risk,2025-01-03
user_1883,casual,2025-02-02
user_1884,sporadic,2025-01-01
user_1885,consistent,2025-02-20
user_1886,casual,2025-01-05
user_1887,consistent,2025-01-13
user_1888,consistent,2025-01-19
user_1889,sporadic,2025-01-12
user_1890,at_risk,2025-02-17
user_1891,consistent,2025-01-25
user_1892,casual,2025-02-26
user_1893,sporadic,2025-02-20
user_1894,consistent,2025-02-04
user_1895,casual,2025-01-12
user_1896,sporadic,2025-01-30
user_1897,casual,2025-01-05
user_1898,consistent,2025-02-03
user_1899,casual,2025-01-22
user_1900,sporadic,2025-02-08
user_1901,casual,2025-01-13
user_1902,consistent,2025-02-26
user_1903,sporadic,2025-02-16
user_1904,consistent,2025-02-23
user_1905,sporadic,2025-01-03
user_1906,consistent,2025-03-01
user_1907,at_risk,2025-02-22
user_1908,casual,2025-01-20
user_1909,casual,2025-01-31
user_1910,consistent,2025-01-05
user_1911,casual,2025-01-24
user_1912,at_risk,2025-02-09
user_1913,at_risk,2025-02-23
user_1914,casual,2025-02-02
user_1915,casual,2025-01-08
user_1916,sporadic,2025-01-24
user_1917,at_risk,2025-02-19
user_1918,casual,2025-01-20
user_1919,casual,2025-03-01
user_1920,casual,2025-01-16
user_1921,sporadic,2025-02-19
user_1922,consistent,2025-02-21
user_1923,casual,2025-01-12
user_1924,casual,2025-01-13
user_1925,sporadic,2025-02-14
user_1926,consistent,2025-02-11
user_1927,casual,2025-02-08
user_1928,casual,2025-01-25
user_1929,casual,2025-02-15
user_1930,consistent,2025-02-01
user_1931,casual,2025-01-24
user_1932,casual,2025-02-17
user_1933,casual,2025-02-16
user_1934,casual,2025-02-13
user_1935,sporadic,2025-01-09
user_1936,sporadic,2025-02-09
user_1937,consistent,2025-02-19
user_1938,sporadic,2025-01-23
user_1939,casual,2025-02-19
user_1940,consistent,2025-01-13
user_1941,consistent,2025-03-01
user_1942,casual,2025-02-28
user_1943,sporadic,2025-02-01
user_1944,sporadic,2025-02-19
user_1945,sporadic,2025-01-15
user_1946,casual,2025-02-05
user_1947,casual,2025-02-18
user_1948,consistent,2025-01-05
user_1949,casual,2025-01-22
user_1950,casual,2025-01-16
user_1951,consistent,2025-02-10
user_1952,consistent,2025-01-10
user_1953,casual,2025-01-24
user_1954,sporadic,2025-01-18
user_1955,at_risk,2025-02-18
user_1956,at_risk,2025-01-18
user_1957,casual,2025-01-07
user_1958,casual,2025-01-04
user_1959,casual,2025-01-26
user_1960,sporadic,2025-01-05
user_1961,consistent,2025-03-01
user_1962,casual,2025-02-24
user_1963,sporadic,2025-01-16
user_1964,casual,2025-02-04
user_1965,casual,2025-01-26
user_1966,casual,2025-01-18
user_1967,consistent,2025-01-29
user_1968,casual,2025-01-23
user_1969,casual,2025-02-22
user_1970,consistent,2025-01-14
user_1971,consistent,2025-01-15
user_1972,sporadic,2025-02-18
user_1973,consistent,2025-02-02
user_1974,casual,2025-01-25
user_1975,consistent,2025-01-21
user_1976,at_risk,2025-01-17
user_1977,consistent,2025-01-23
user_1978,casual,2025-02-26
user_1979,at_risk,2025-02-12
user_1980,sporadic,2025-01-17
user_1981,consistent,2025-02-27
user_1982,sporadic,2025-01-14
user_1983,casual,2025-01-29
user_1984,casual,2025-01-20
user_1985,consistent,2025-01-30
user_1986,consistent,2025-01-19
user_1987,sporadic,2025-02-22
user_1988,casual,2025-02-08
user_1989,casual,2025-02-25
user_1990,sporadic,2025-01-13
user_1991,sporadic,2025-01-18
user_1992,consistent,2025-01-23
user_1993,casual,2025-02-15
user_1994,consistent,2025-02-02
user_1995,sporadic,2025-02-08
user_1996,sporadic,2025-02-09
user_1997,at_risk,2025-01-18
user_1998,consistent,2025-01-09
user_1999,consistent,2025-02-02
user_2000,consistent,2025-02-01
user_2001,consistent,2025-02-23
user_2002,consistent,2025-01-17
user_2003,at_risk,2025-01-19
user_2004,consistent,2025-01-27
user_2005,consistent,2025-01-06
user_2006,sporadic,2025-02-04
user_2007,casual,2025-02-25
user_2008,sporadic,2025-02-06
user_2009,consistent,2025-02-03
user_2010,casual,2025-01-20
user_2011,consistent,2025-01-25
user_2012,consistent,2025-01-04
user_2013,at_risk,2025-01-10
user_2014,consistent,2025-01-10
user_2015,casual,2025-01-24
user_2016,casual,2025-01-21
user_2017,casual,2025-01-11
user_2018,at_risk,2025-01-27
user_2019,consistent,2025-01-16
user_2020,sporadic,2025-01-26
user_2021,at_risk,2025-01-30
user_2022,casual,2025-02-18
user_2023,at_risk,2025-01-16
user_2024,consistent,2025-01-07
user_2025,casual,2025-01-16
user_2026,consistent,2025-02-04
user_2027,sporadic,2025-02-27
user_2028,at_risk,2025-01-16
user_2029,consistent,2025-02-09
user_2030,sporadic,2025-01-12
user_2031,consistent,2025-02-04
user_2032,casual,2025-02-18
user_2033,casual,2025-01-21
user_2034,at_risk,2025-02-19
user_2035,casual,2025-02-12
user_2036,casual,2025-02-05
user_2037,consistent,2025-02-17
user_2038,consistent,2025-01-17
user_2039,consistent,2025-02-01
user_2040,consistent,2025-02-10
user_2041,at_risk,2025-01-06
user_2042,casual,2025-01-24
user_2043,casual,2025-01-27
user_2044,consistent,2025-01-20
user_2045,at_risk,2025-01-25
user_2046,sporadic,2025-01-02
user_2047,consistent,2025-01-09
user_2048,sporadic,2025-01-28
user_2049,casual,2025-02-22
user_2050,consistent,2025-02-07
user_2051,casual,2025-01-03
user_2052,casual,2025-01-20
user_2053,consistent,2025-01-06
user_2054,at_risk,2025-02-08
user_2055,sporadic,2025-02-02
user_2056,sporadic,2025-02-24
user_2057,casual,2025-01-01
user_2058,casual,2025-02-06
user_2059,sporadic,2025-01-06
user_2060,casual,2025-02-14
user_2061,consistent,2025-02-03
user_2062,casual,2025-02-16
user_2063,sporadic,2025-01-15
user_2064,casual,2025-02-14
user_2065,consistent,2025-01-26
user_2066,sporadic,2025-02-26
user_2067,consistent,2025-01-14
user_2068,consistent,2025-02-27
user_2069,consistent,2025-02-23
user_2070,casual,2025-01-07
user_2071,sporadic,2025-02-15
user_2072,casual,2025-02-27
user_2073,consistent,2025-01-31
user_2074,at_risk,2025-01-24
user_2075,at_risk,2025-02-28
user_2076,at_risk,2025-01-31
user_2077,consistent,2025-01-29
user_2078,casual,2025-02-11
user_2079,at_risk,2025-02-01
user_2080,sporadic,2025-01-17
user_2081,consistent,2025-01-14
user_2082,consistent,2025-02-09
user_2083,casual,2025-02-05
user_2084,at_risk,2025-02-27
user_2085,casual,2025-02-17
user_2086,casual,2025-01-24
user_2087,consistent,2025-02-14
user_2088,sporadic,2025-02-23
user_2089,sporadic,2025-01-27
user_2090,casual,2025-01-25
user_2091,sporadic,2025-02-28
user_2092,at_risk,2025-02-01
user_2093,consistent,2025-02-21
user_2094,casual,2025-01-18
user_2095,consistent,2025-02-15
user_2096,sporadic,2025-01-18
user_2097,casual,2025-02-06
user_2098,casual,2025-01-26
user_2099,sporadic,2025-01-09
user_2100,casual,2025-03-01
user_2101,at_risk,2025-02-04
user_2102,casual,2025-01-08
user_2103,consistent,2025-01-20
user_2104,sporadic,2025-02-23
user_2105,sporadic,2025-02-11
user_2106,casual,2025-01-22
user_2107,at_risk,2025-01-19
user_2108,at_risk,2025-01-30
user_2109,consistent,2025-02-22
user_2110,at_risk,2025-01-28
user_2111,consistent,2025-02-04
user_2112,consistent,2025-02-12
user_2113,consistent,2025-01-11
user_2114,at_risk,2025-01-31
user_2115,sporadic,2025-02-18
user_2116,consistent,2025-02-17
user_2117,casual,2025-02-08
user_2118,casual,2025-02-05
user_2119,consistent,2025-01-30
user_2120,at_risk,2025-01-23
user_2121,sporadic,2025-01-19
user_2122,casual,2025-01-12
user_2123,at_risk,2025-01-15
user_2124,casual,2025-01-31
user_2125,at_risk,2025-02-12
user_2126,sporadic,2025-02-06
user_2127,casual,2025-02-06
user_2128,consistent,2025-01-15
user_2129,at_risk,2025-01-29
user_2130,casual,2025-02-19
user_2131,consistent,2025-02-12
user_2132,consistent,2025-01-26
user_2133,casual,2025-02-13
user_2134,casual,2025-01-02
user_2135,sporadic,2025-01-20
user_2136,at_risk,2025-01-15
user_2137,consistent,2025-02-21
user_2138,sporadic,2025-01-04
user_2139,consistent,2025-01-22
user_2140,at_risk,2025-02-19
user_2141,sporadic,2025-02-07
user_2142,casual,2025-01-23
user_2143,sporadic,2025-02-28
user_2144,casual,2025-01-26
user_2145,casual,2025-02-20
user_2146,sporadic,2025-01-11
user_2147,casual,2025-01-28
user_2148,casual,2025-02-25
user_2149,casual,2025-01-02
user_2150,sporadic,2025-02-28
user_2151,casual,2025-01-08
user_2152,consistent,2025-01-29
user_2153,sporadic,2025-01-11
user_2154,sporadic,2025-02-06
user_2155,consistent,2025-01-18
user_2156,consistent,2025-02-24
user_2157,consistent,2025-02-19
user_2158,casual,2025-01-14
user_2159,casual,2025-02-23
user_2160,sporadic,2025-01-10
user_2161,sporadic,2025-02-04
user_2162,casual,2025-01-09
user_2163,casual,2025-02-04
user_2164,sporadic,2025-01-11
user_2165,casual,2025-02-13
user_2166,at_risk,2025-01-12
user_2167,casual,2025-01-03
user_2168,consistent,2025-02-22
user_2169,sporadic,2025-02-08
user_2170,casual,2025-01-14
user_2171,sporadic,2025-02-25
user_2172,consistent,2025-01-28
user_2173,consistent,2025-01-11
user_2174,at_risk,2025-02-08
user_2175,consistent,2025-01-25
user_2176,sporadic,2025-01-21
user_2177,consistent,2025-01-10
user_2178,casual,2025-02-12
user_2179,sporadic,2025-01-15
user_2180,casual,2025-01-19
user_2181,casual,2025-02-17
user_2182,consistent,2025-01-22
user_2183,consistent,2025-01-21
user_2184,casual,2025-03-01
user_2185,sporadic,2025-02-21
user_2186,at_risk,2025-02-13
user_2187,at_risk,2025-02-01
user_2188,sporadic,2025-02-19
user_2189,sporadic,2025-01-23
user_2190,sporadic,2025-01-13
user_2191,consistent,2025-01-05
user_2192,at_risk,2025-01-04
user_2193,sporadic,2025-01-28
user_2194,casual,2025-01-14
user_2195,consistent,2025-01-08
user_2196,casual,2025-01-09
user_2197,casual,2025-02-26
user_2198,at_risk,2025-02-20
user_2199,casual,2025-02-04
user_2200,casual,2025-02-06
user_2201,at_risk,2025-01-21
user_2202,consistent,2025-02-27
user_2203,casual,2025-01-18
user_2204,consistent,2025-02-02
user_2205,sporadic,2025-01-08
user_2206,at_risk,2025-02-20
user_2207,consistent,2025-02-18
user_2208,at_risk,2025-01-17
user_2209,consistent,2025-02-12
user_2210,at_risk,2025-01-31
user_2211,sporadic,2025-02-03
user_2212,sporadic,2025-01-06
user_2213,consistent,2025-01-22
user_2214,at_risk,2025-01-14
user_2215,sporadic,2025-01-03
user_2216,casual,2025-01-12
user_2217,sporadic,2025-02-05
user_2218,consistent,2025-01-12
user_2219,at_risk,2025-02-14
user_2220,consistent,2025-01-02
user_2221,sporadic,2025-01-02
user_2222,casual,2025-01-15
user_2223,consistent,2025-01-23
user_2224,consistent,2025-01-29
user_2225,consistent,2025-01-17
user_2226,casual,2025-02-01
user_2227,casual,2025-01-07
user_2228,casual,2025-01-30
user_2229,consistent,2025-01-28
user_2230,consistent,2025-01-14
user_2231,sporadic,2025-02-13
user_2232,consistent,2025-01-30
user_2233,at_risk,2025-01-17
user_2234,at_risk,2025-02-01
user_2235,sporadic,2025-02-15
user_2236,casual,2025-01-06
user_2237,at_risk,2025-02-20
user_2238,consistent,2025-01-24
user_2239,consistent,2025-01-06
user_2240,consistent,2025-01-27
user_2241,sporadic,2025-01-18
user_2242,consistent,2025-01-24
user_2243,casual,2025-02-06
user_2244,at_risk,2025-02-25
user_2245,at_risk,2025-01-24
user_2246,casual,2025-02-07
user_2247,consistent,2025-02-03
user_2248,sporadic,2025-02-09
user_2249,casual,2025-02-16
user_2250,consistent,2025-01-15
user_2251,consistent,2025-01-11
user_2252,at_risk,2025-01-22
user_2253,sporadic,2025-02-23
user_2254,sporadic,2025-01-24
user_2255,at_risk,2025-01-01
user_2256,casual,2025-01-18
user_2257,casual,2025-02-13
user_2258,casual,2025-01-12
user_2259,casual,2025-02-26
user_2260,casual,2025-02-12
user_2261,sporadic,2025-01-28
user_2262,casual,2025-02-09
user_2263,at_risk,2025-03-01
user_2264,casual,2025-01-07
user_2265,casual,2025-01-23
user_2266,casual,2025-01-21
user_2267,casual,2025-02-03
user_2268,sporadic,2025-01-11
user_2269,consistent,2025-01-22
user_2270,casual,2025-02-11
user_2271,consistent,2025-02-04
user_2272,casual,2025-02-21
user_2273,casual,2025-01-29
user_2274,sporadic,2025-02-11
user_2275,at_risk,2025-01-28
user_2276,casual,2025-02-28
user_2277,sporadic,2025-01-18
user_2278,casual,2025-01-14
user_2279,casual,2025-01-18
user_2280,consistent,2025-01-28
user_2281,consistent,2025-01-24
user_2282,casual,2025-01-08
user_2283,casual,2025-02-11
user_2284,consistent,2025-02-23
user_2285,consistent,2025-02-14
user_2286,consistent,2025-02-22
user_2287,at_risk,2025-01-08
user_2288,casual,2025-01-04
user_2289,casual,2025-01-27
user_2290,consistent,2025-02-05
user_2291,casual,2025-01-05
user_2292,consistent,2025-02-02
user_2293,consistent,2025-02-18
user_2294,casual,2025-02-03
user_2295,consistent,2025-01-30
user_2296,consistent,2025-01-08
user_2297,consistent,2025-02-08
user_2298,consistent,2025-02-16
user_2299,consistent,2025-01-26
user_2300,casual,2025-02-26
user_2301,sporadic,2025-02-06
user_2302,casual,2025-02-03
user_2303,casual,2025-01-07
user_2304,consistent,2025-02-09
user_2305,at_risk,2025-01-28
user_2306,casual,2025-02-08
user_2307,consistent,2025-02-08
user_2308,casual,2025-01-28
user_2309,consistent,2025-01-14
user_2310,casual,2025-02-22
user_2311,casual,2025-02-19
user_2312,at_risk,2025-02-07
user_2313,casual,2025-01-04
user_2314,sporadic,2025-02-11
user_2315,at_risk,2025-01-18
user_2316,consistent,2025-02-13
user_2317,consistent,2025-02-17
user_2318,casual,2025-01-25
user_2319,casual,2025-01-07
user_2320,casual,2025-02-07
user_2321,at_risk,2025-01-28
user_2322,sporadic,2025-01-05
user_2323,casual,2025-01-03
user_2324,casual,2025-02-13
user_2325,sporadic,2025-01-31
user_2326,at_risk,2025-02-16
user_2327,sporadic,2025-02-11
user_2328,consistent,2025-02-27
user_2329,casual,2025-01-20
user_2330,consistent,2025-01-19
user_2331,consistent,2025-02-17
user_2332,consistent,2025-03-01
user_2333,casual,2025-01-11
user_2334,sporadic,2025-02-09
user_2335,consistent,2025-01-03
user_2336,casual,2025-01-23
user_2337,casual,2025-01-07
user_2338,casual,2025-01-23
user_2339,consistent,2025-01-07
user_2340,casual,2025-02-15
user_2341,sporadic,2025-02-03
user_2342,consistent,2025-02-11
user_2343,consistent,2025-01-19
user_2344,casual,2025-02-27
user_2345,at_risk,2025-01-09
user_2346,sporadic,2025-02-17
user_2347,sporadic,2025-02-20
user_2348,casual,2025-01-18
user_2349,casual,2025-02-10
user_2350,consistent,2025-02-17
user_2351,casual,2025-02-14
user_2352,at_risk,2025-02-11
user_2353,casual,2025-01-25
user_2354,at_risk,2025-02-21
user_2355,sporadic,2025-01-14
user_2356,consistent,2025-02-13
user_2357,at_risk,2025-01-25
user_2358,consistent,2025-01-19
user_2359,casual,2025-02-08
user_2360,consistent,2025-02-24
user_2361,consistent,2025-01-15
user_2362,casual,2025-01-16
user_2363,consistent,2025-01-27
user_2364,casual,2025-02-09
user_2365,casual,2025-01-10
user_2366,consistent,2025-01-04
user_2367,consistent,2025-02-20
user_2368,casual,2025-01-19
user_2369,casual,2025-01-28
user_2370,sporadic,2025-01-21
user_2371,sporadic,2025-02-28
user_2372,sporadic,2025-02-16
user_2373,sporadic,2025-01-14
user_2374,casual,2025-02-02
user_2375,sporadic,2025-02-17
user_2376,consistent,2025-01-10
user_2377,casual,2025-01-19
user_2378,sporadic,2025-01-30
user_2379,casual,2025-01-22
user_2380,sporadic,2025-01-03
user_2381,sporadic,2025-02-06
user_2382,at_risk,2025-02-10
user_2383,at_risk,2025-01-18
user_2384,casual,2025-01-11
user_2385,casual,2025-02-17
user_2386,casual,2025-01-02
user_2387,casual,2025-01-12
user_2388,casual,2025-02-23
user_2389,sporadic,2025-01-06
user_2390,sporadic,2025-02-12
user_2391,casual,2025-02-28
user_2392,consistent,2025-02-09
user_2393,casual,2025-02-13
user_2394,consistent,2025-01-29
user_2395,at_risk,2025-02-28
user_2396,casual,2025-01-30
user_2397,consistent,2025-01-02
user_2398,consistent,2025-01-09
user_2399,casual,2025-02-16
user_2400,casual,2025-01-02
user_2401,casual,2025-01-29
user_2402,consistent,2025-02-02
user_2403,casual,2025-01-10
user_2404,casual,2025-02-03
user_2405,sporadic,2025-02-13
user_2406,casual,2025-02-24
user_2407,casual,2025-01-08
user_2408,consistent,2025-02-06
user_2409,at_risk,2025-02-23
user_2410,casual,2025-03-01
user_2411,sporadic,2025-02-02
user_2412,consistent,2025-02-16
user_2413,casual,2025-01-06
user_2414,consistent,2025-02-13
user_2415,casual,2025-02-09
user_2416,at_risk,2025-02-14
user_2417,casual,2025-01-19
user_2418,consistent,2025-02-01
user_2419,consistent,2025-01-27
user_2420,casual,2025-01-01
user_2421,consistent,2025-02-12
user_2422,consistent,2025-02-21
user_2423,sporadic,2025-02-02
user_2424,casual,2025-02-09
user_2425,consistent,2025-02-01
user_2426,at_risk,2025-01-05
user_2427,consistent,2025-01-17
user_2428,at_risk,2025-01-08
user_2429,casual,2025-02-26
user_2430,at_risk,2025-02-11
user_2431,casual,2025-02-03
user_2432,sporadic,2025-01-09
user_2433,at_risk,2025-02-25
user_2434,consistent,2025-01-23
user_2435,at_risk,2025-02-04
user_2436,casual,2025-02-19
user_2437,casual,2025-01-07
user_2438,casual,2025-01-15
user_2439,casual,2025-02-22
user_2440,consistent,2025-02-23
user_2441,casual,2025-01-20
user_2442,casual,2025-02-19
user_2443,sporadic,2025-01-25
user_2444,sporadic,2025-01-03
user_2445,casual,2025-03-01
user_2446,casual,2025-02-24
user_2447,consistent,2025-02-15
user_2448,consistent,2025-01-24
user_2449,consistent,2025-02-03
user_2450,casual,2025-02-15
user_2451,consistent,2025-01-22
user_2452,at_risk,2025-01-11
user_2453,casual,2025-02-17
user_2454,casual,2025-01-08
user_2455,casual,2025-02-08
user_2456,consistent,2025-02-12
user_2457,casual,2025-02-04
user_2458,casual,2025-02-18
user_2459,casual,2025-02-15
user_2460,casual,2025-02-07
user_2461,at_risk,2025-01-08
user_2462,at_risk,2025-02-23
user_2463,casual,2025-02-06
user_2464,casual,2025-01-27
user_2465,casual,2025-01-28
user_2466,consistent,2025-02-09
user_2467,casual,2025-02-03
user_2468,consistent,2025-02-01
user_2469,casual,2025-01-15
user_2470,casual,2025-02-13
user_2471,consistent,2025-01-17
user_2472,at_risk,2025-02-02
user_2473,at_risk,2025-02-16
user_2474,sporadic,2025-02-15
user_2475,casual,2025-02-21
user_2476,at_risk,2025-02-23
user_2477,consistent,2025-01-16
user_2478,sporadic,2025-01-29
user_2479,consistent,2025-01-09
user_2480,sporadic,2025-02-02
user_2481,consistent,2025-03-01
user_2482,at_risk,2025-02-18
user_2483,at_risk,2025-01-29
user_2484,consistent,2025-01-13
user_2485,casual,2025-01-21
user_2486,at_risk,2025-02-27
user_2487,casual,2025-01-21
user_2488,at_risk,2025-01-05
user_2489,casual,2025-01-10
user_2490,casual,2025-01-06
user_2491,consistent,2025-02-25
user_2492,consistent,2025-02-20
user_2493,sporadic,2025-02-26
user_2494,casual,2025-01-13
user_2495,casual,2025-01-01
user_2496,casual,2025-01-20
user_2497,casual,2025-02-26
user_2498,at_risk,2025-02-16
user_2499,at_risk,2025-02-15
user_2500,casual,2025-01-08
user_2501,sporadic,2025-01-10
user_2502,sporadic,2025-01-09
user_2503,casual,2025-02-18
user_2504,at_risk,2025-02-10
user_2505,consistent,2025-01-03
user_2506,consistent,2025-01-11
user_2507,at_risk,2025-01-12
user_2508,casual,2025-01-10
user_2509,sporadic,2025-01-25
user_2510,at_risk,2025-02-18
user_2511,consistent,2025-02-18
user_2512,at_risk,2025-01-25
user_2513,casual,2025-01-11
user_2514,casual,2025-02-23
user_2515,casual,2025-02-05
user_2516,at_risk,2025-02-08
user_2517,consistent,2025-02-22
user_2518,casual,2025-01-26
user_2519,sporadic,2025-01-14
user_2520,sporadic,2025-02-08
user_2521,sporadic,2025-02-25
user_2522,consistent,2025-02-09
user_2523,consistent,2025-01-01
user_2524,casual,2025-02-25
user_2525,sporadic,2025-02-23
user_2526,consistent,2025-01-04
user_2527,consistent,2025-01-30
user_2528,at_risk,2025-01-12
user_2529,consistent,2025-02-25
user_2530,at_risk,2025-02-04
user_2531,sporadic,2025-01-13
user_2532,sporadic,2025-02-21
user_2533,consistent,2025-01-31
user_2534,consistent,2025-02-07
user_2535,sporadic,2025-02-12
user_2536,sporadic,2025-01-23
user_2537,sporadic,2025-01-04
user_2538,consistent,2025-02-21
user_2539,sporadic,2025-01-16
user_2540,sporadic,2025-01-07
user_2541,sporadic,2025-01-22
user_2542,sporadic,2025-01-29
user_2543,sporadic,2025-01-11
user_2544,casual,2025-02-25
user_2545,consistent,2025-02-02
user_2546,casual,2025-02-27
user_2547,consistent,2025-01-29
user_2548,casual,2025-02-28
user_2549,casual,2025-02-08
user_2550,consistent,2025-01-12
user_2551,casual,2025-01-07
user_2552,consistent,2025-02-28
user_2553,sporadic,2025-02-24
user_2554,at_risk,2025-02-08
user_2555,consistent,2025-02-11
user_2556,at_risk,2025-02-17
user_2557,casual,2025-01-26
user_2558,consistent,2025-02-09
user_2559,consistent,2025-01-09
user_2560,casual,2025-02-10
user_2561,sporadic,2025-02-03
user_2562,sporadic,2025-02-14
user_2563,consistent,2025-01-13
user_2564,consistent,2025-02-24
user_2565,casual,2025-02-24
user_2566,consistent,2025-02-05
user_2567,consistent,2025-01-25
user_2568,consistent,2025-01-24
user_2569,sporadic,2025-02-13
user_2570,at_risk,2025-01-17
user_2571,casual,2025-01-02
user_2572,at_risk,2025-01-13
user_2573,casual,2025-01-31
user_2574,casual,2025-01-29
user_2575,consistent,2025-02-19
user_2576,casual,2025-01-28
user_2577,at_risk,2025-03-01
user_2578,casual,2025-01-27
user_2579,casual,2025-01-15
user_2580,casual,2025-01-31
user_2581,consistent,2025-02-09
user_2582,at_risk,2025-01-15
user_2583,casual,2025-02-02
user_2584,casual,2025-01-20
user_2585,casual,2025-02-11
user_2586,casual,2025-01-12
user_2587,consistent,2025-02-06
user_2588,sporadic,2025-01-09
user_2589,consistent,2025-01-23
user_2590,sporadic,2025-01-08
user_2591,sporadic,2025-02-01
user_2592,sporadic,2025-02-17
user_2593,casual,2025-01-14
user_2594,casual,2025-01-27
user_2595,consistent,2025-01-25
user_2596,sporadic,2025-01-13
user_2597,consistent,2025-02-24
user_2598,casual,2025-01-21
user_2599,consistent,2025-02-14
user_2600,consistent,2025-01-31
user_2601,casual,2025-02-06
user_2602,consistent,2025-02-17
user_2603,sporadic,2025-02-27
user_2604,casual,2025-02-12
user_2605,consistent,2025-02-23
user_2606,casual,2025-01-05
user_2607,consistent,2025-01-13
user_2608,consistent,2025-01-28
user_2609,sporadic,2025-02-12
user_2610,consistent,2025-01-25
user_2611,sporadic,2025-02-20
user_2612,consistent,2025-02-04
user_2613,consistent,2025-02-16
user_2614,sporadic,2025-02-08
user_2615,casual,2025-01-07
user_2616,consistent,2025-02-07
user_2617,casual,2025-02-01
user_2618,consistent,2025-01-03
user_2619,sporadic,2025-02-14
user_2620,casual,2025-02-08
user_2621,sporadic,2025-02-06
user_2622,at_risk,2025-02-24
user_2623,casual,2025-02-19
user_2624,at_risk,2025-01-22
user_2625,casual,2025-01-08
user_2626,at_risk,2025-01-17
user_2627,consistent,2025-02-21
user_2628,sporadic,2025-01-27
user_2629,casual,2025-02-02
user_2630,casual,2025-02-15
user_2631,casual,2025-01-17
user_2632,sporadic,2025-02-11
user_2633,consistent,2025-01-12
user_2634,consistent,2025-02-17
user_2635,sporadic,2025-02-15
user_2636,sporadic,2025-01-27
user_2637,at_risk,2025-02-17
user_2638,sporadic,2025-01-08
user_2639,at_risk,2025-01-23
user_2640,sporadic,2025-03-01
user_2641,consistent,2025-02-11
user_2642,consistent,2025-02-18
user_2643,sporadic,2025-02-28
user_2644,casual,2025-01-29
user_2645,consistent,2025-02-19
user_2646,casual,2025-01-20
user_2647,at_risk,2025-01-16
user_2648,casual,2025-01-17
user_2649,casual,2025-01-16
user_2650,casual,2025-01-19
user_2651,consistent,2025-02-25
user_2652,casual,2025-02-25
user_2653,casual,2025-01-08
user_2654,consistent,2025-02-07
user_2655,sporadic,2025-02-07
user_2656,casual,2025-02-22
user_2657,sporadic,2025-01-29
user_2658,at_risk,2025-02-10
user_2659,consistent,2025-02-05
user_2660,sporadic,2025-01-26
user_2661,casual,2025-01-31
user_2662,at_risk,2025-02-13
user_2663,consistent,2025-03-01
user_2664,sporadic,2025-01-12
user_2665,casual,2025-02-24
user_2666,consistent,2025-01-17
user_2667,consistent,2025-01-15
user_2668,sporadic,2025-01-09
user_2669,sporadic,2025-02-08
user_2670,casual,2025-02-11
user_2671,casual,2025-02-17
user_2672,casual,2025-01-12
user_2673,sporadic,2025-02-01
user_2674,consistent,2025-01-25
user_2675,at_risk,2025-02-08
user_2676,consistent,2025-01-18
user_2677,casual,2025-01-15
user_2678,consistent,2025-02-01
user_2679,consistent,2025-01-06
user_2680,casual,2025-02-27
user_2681,consistent,2025-02-13
user_2682,sporadic,2025-02-12
user_2683,consistent,2025-02-21
