user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned
user_4629,gym_3,2023-08-29 07:37:00,2023-08-29 09:05:00,Swimming,328
user_2678,gym_4,2023-06-06 09:54:00,2023-06-06 12:53:00,Weightlifting,622
user_1309,gym_1,2023-03-04 10:13:00,2023-03-04 12:14:00,Swimming,720
user_1370,gym_4,2023-09-12 18:00:00,2023-09-12 19:44:00,Swimming,610
user_1763,gym_9,2023-05-05 12:53:00,2023-05-05 14:35:00,CrossFit,1552
user_1943,gym_10,2023-01-21 09:25:00,2023-01-21 10:14:00,Swimming,1341
user_1561,gym_10,2023-03-05 16:37:00,2023-03-05 19:33:00,Yoga,711
user_2146,gym_6,2023-07-15 11:33:00,2023-07-15 12:43:00,CrossFit,293
user_4489,gym_2,2023-04-21 15:15:00,2023-04-21 17:41:00,Cardio,579
user_4717,gym_5,2023-03-13 16:09:00,2023-03-13 17:52:00,Swimming,1892
user_4160,gym_3,2023-10-13 15:52:00,2023-10-13 17:56:00,Cardio,1320
user_2772,gym_6,2023-05-03 09:56:00,2023-05-03 12:12:00,Swimming,711
user_2866,gym_10,2023-06-29 08:24:00,2023-06-29 11:21:00,CrossFit,918
user_4753,gym_7,2023-07-02 07:31:00,2023-07-02 09:32:00,Pilates,456
user_4752,gym_10,2023-06-19 19:25:00,2023-06-19 22:04:00,Yoga,1229
user_4559,gym_3,2023-06-25 12:48:00,2023-06-25 13:52:00,Pilates,368
user_3214,gym_9,2023-03-08 18:39:00,2023-03-08 20:03:00,Pilates,562
user_1265,gym_3,2023-04-08 19:57:00,2023-04-08 22:30:00,Swimming,764
user_914,gym_10,2023-08-04 19:12:00,2023-08-04 21:10:00,Swimming,966
user_4299,gym_1,2023-02-15 19:10:00,2023-02-15 20:42:00,Swimming,617
user_2850,gym_5,2023-03-31 16:31:00,2023-03-31 18:08:00,Weightlifting,1706
user_208,gym_10,2023-09-30 14:37:00,2023-09-30 17:28:00,Swimming,1069
user_2216,gym_10,2023-09-26 19:51:00,2023-09-26 22:20:00,Pilates,1539
user_2659,gym_2,2023-10-07 19:06:00,2023-10-07 20:38:00,Swimming,579
user_367,gym_5,2023-04-19 07:33:00,2023-04-19 09:36:00,CrossFit,678
user_1218,gym_8,2023-03-11 10:31:00,2023-03-11 12:41:00,CrossFit,1004
user_4834,gym_1,2023-08-04 16:38:00,2023-08-04 18:03:00,Yoga,542
user_1537,gym_8,2023-02-17 06:15:00,2023-02-17 07:25:00,Pilates,558
user_920,gym_3,2023-03-02 19:57:00,2023-03-02 22:38:00,Cardio,1870
user_3330,gym_10,2023-02-10 12:15:00,2023-02-10 13:19:00,Swimming,678
user_602,gym_7,2023-06-24 09:43:00,2023-06-24 11:53:00,CrossFit,1027
user_4390,gym_9,2023-05-11 06:21:00,2023-05-11 07:36:00,Yoga,634
user_460,gym_5,2023-06-08 18:09:00,2023-06-08 20:49:00,Weightlifting,319
user_2969,gym_4,2023-08-14 10:35:00,2023-08-14 11:35:00,Swimming,1238
user_1023,gym_4,2023-02-01 08:44:00,2023-02-01 09:42:00,Weightlifting,399
user_2019,gym_5,2023-08-28 20:58:00,2023-08-28 22:51:00,Weightlifting,241
user_479,gym_3,2023-09-02 12:25:00,2023-09-02 14:05:00,Weightlifting,1009
user_3214,gym_9,2023-06-16 14:35:00,2023-06-16 16:52:00,Weightlifting,1050
user_2794,gym_7,2023-01-17 13:54:00,2023-01-17 16:42:00,CrossFit,1320
user_4153,gym_2,2023-07-14 08:13:00,2023-07-14 10:35:00,Yoga,1693
user_2206,gym_3,2023-04-14 15:01:00,2023-04-14 16:23:00,Pilates,471
user_3001,gym_2,2023-07-25 09:11:00,2023-07-25 10:17:00,Weightlifting,417
user_3606,gym_1,2023-06-12 07:14:00,2023-06-12 09:15:00,Pilates,352
user_1341,gym_5,2023-09-07 15:20:00,2023-09-07 16:55:00,CrossFit,1343
user_1182,gym_10,2023-07-21 19:56:00,2023-07-21 22:40:00,Swimming,688
user_3628,gym_8,2023-02-25 17:21:00,2023-02-25 18:55:00,Yoga,990
user_3388,gym_7,2023-01-27 15:10:00,2023-01-27 18:07:00,Swimming,666
user_3287,gym_10,2023-03-13 20:54:00,2023-03-13 21:58:00,Pilates,1490
user_1800,gym_2,2023-07-11 07:20:00,2023-07-11 08:00:00,CrossFit,486
user_641,gym_10,2023-02-22 14:47:00,2023-02-22 17:22:00,CrossFit,979
user_3123,gym_1,2023-05-14 20:28:00,2023-05-14 21:44:00,Swimming,1316
user_1648,gym_4,2023-04-29 18:07:00,2023-04-29 18:37:00,Swimming,658
user_1343,gym_6,2023-05-19 06:20:00,2023-05-19 08:40:00,Weightlifting,1966
user_2245,gym_1,2023-10-12 20:55:00,2023-10-12 22:37:00,Weightlifting,1083
user_3661,gym_10,2023-03-20 09:10:00,2023-03-20 10:57:00,Weightlifting,1580
user_3744,gym_8,2023-04-29 17:18:00,2023-04-29 19:36:00,Swimming,1467
user_2137,gym_2,2023-04-18 12:54:00,2023-04-18 13:26:00,Yoga,1033
user_2009,gym_7,2023-09-18 18:06:00,2023-09-18 20:36:00,Cardio,272
user_573,gym_2,2023-05-28 07:54:00,2023-05-28 10:13:00,Pilates,437
user_1835,gym_5,2023-08-04 08:57:00,2023-08-04 11:26:00,CrossFit,1096
user_1716,gym_4,2023-08-13 20:59:00,2023-08-13 23:23:00,Yoga,448
user_1268,gym_10,2023-05-20 16:43:00,2023-05-20 19:18:00,Yoga,472
user_3718,gym_7,2023-03-04 18:08:00,2023-03-04 19:52:00,CrossFit,1000
user_1740,gym_2,2023-08-07 11:56:00,2023-08-07 13:28:00,Yoga,314
user_1450,gym_2,2023-07-06 06:19:00,2023-07-06 08:06:00,Cardio,1027
user_1818,gym_1,2023-10-03 13:13:00,2023-10-03 15:10:00,Cardio,912
user_2941,gym_1,2023-03-22 18:19:00,2023-03-22 20:59:00,Weightlifting,1293
user_427,gym_7,2023-09-28 18:36:00,2023-09-28 20:04:00,Cardio,491
user_2485,gym_2,2023-09-21 12:14:00,2023-09-21 13:08:00,Cardio,765
user_1015,gym_9,2023-10-12 07:31:00,2023-10-12 08:27:00,Pilates,904
user_1395,gym_10,2023-08-10 07:39:00,2023-08-10 10:14:00,Pilates,438
user_2134,gym_2,2023-09-08 08:47:00,2023-09-08 10:50:00,CrossFit,1025
user_4880,gym_6,2023-09-11 09:33:00,2023-09-11 10:08:00,Pilates,1350
user_1353,gym_10,2023-07-13 12:15:00,2023-07-13 14:13:00,Yoga,984
user_3278,gym_9,2023-08-28 09:45:00,2023-08-28 10:38:00,Cardio,473
user_3799,gym_6,2023-01-05 17:19:00,2023-01-05 19:17:00,Pilates,403
user_1305,gym_3,2023-10-12 06:23:00,2023-10-12 08:58:00,Pilates,424
user_1460,gym_1,2023-09-03 13:49:00,2023-09-03 14:40:00,Swimming,1026
user_2709,gym_7,2023-09-15 07:12:00,2023-09-15 08:29:00,Weightlifting,625
user_2237,gym_5,2023-07-03 08:39:00,2023-07-03 10:28:00,Cardio,1508
user_3145,gym_1,2023-04-07 13:22:00,2023-04-07 14:18:00,Weightlifting,1344
user_513,gym_2,2023-07-10 19:17:00,2023-07-10 21:41:00,Cardio,1258
user_1590,gym_1,2023-07-18 19:17:00,2023-07-18 20:01:00,Swimming,1000
user_4534,gym_8,2023-07-27 14:35:00,2023-07-27 15:50:00,Pilates,1110
user_4475,gym_9,2023-03-21 15:19:00,2023-03-21 16:45:00,Weightlifting,754
user_920,gym_5,2023-06-07 13:58:00,2023-06-07 15:32:00,Yoga,507
user_3781,gym_1,2023-02-24 07:38:00,2023-02-24 10:10:00,Weightlifting,855
user_1994,gym_6,2023-08-22 16:54:00,2023-08-22 17:41:00,Weightlifting,390
user_3600,gym_3,2023-02-06 08:14:00,2023-02-06 11:04:00,CrossFit,482
user_3707,gym_1,2023-03-27 18:27:00,2023-03-27 20:59:00,CrossFit,448
user_4422,gym_8,2023-07-22 16:05:00,2023-07-22 18:28:00,CrossFit,332
user_3768,gym_1,2023-05-15 15:39:00,2023-05-15 18:05:00,CrossFit,1130
user_4736,gym_2,2023-02-15 08:09:00,2023-02-15 08:57:00,Cardio,772
user_2686,gym_5,2023-05-20 10:12:00,2023-05-20 11:30:00,CrossFit,1021
user_2962,gym_2,2023-06-16 11:55:00,2023-06-16 14:40:00,Cardio,306
user_4343,gym_10,2023-01-18 06:00:00,2023-01-18 08:14:00,Yoga,426
user_3299,gym_4,2023-09-15 13:22:00,2023-09-15 15:46:00,Swimming,1165
user_654,gym_2,2023-05-05 14:47:00,2023-05-05 15:38:00,Yoga,838
user_2874,gym_8,2023-04-04 07:34:00,2023-04-04 09:20:00,CrossFit,665
user_2599,gym_3,2023-10-06 13:05:00,2023-10-06 14:05:00,Cardio,444
user_841,gym_7,2023-02-14 09:56:00,2023-02-14 11:17:00,Yoga,1084
user_1297,gym_10,2023-02-24 06:59:00,2023-02-24 08:08:00,CrossFit,838
user_388,gym_7,2023-06-13 10:48:00,2023-06-13 12:22:00,Swimming,417
user_1604,gym_6,2023-02-24 20:35:00,2023-02-24 22:40:00,Swimming,1074
user_1206,gym_10,2023-06-03 18:34:00,2023-06-03 20:26:00,Yoga,1952
user_3033,gym_2,2023-03-31 17:51:00,2023-03-31 20:08:00,Pilates,318
user_2445,gym_4,2023-01-27 16:27:00,2023-01-27 19:03:00,Cardio,1382
user_3819,gym_3,2023-10-03 17:46:00,2023-10-03 19:18:00,Weightlifting,726
user_4147,gym_7,2023-08-21 20:43:00,2023-08-21 22:06:00,CrossFit,599
user_1512,gym_1,2023-05-29 07:07:00,2023-05-29 08:33:00,Pilates,841
user_1998,gym_10,2023-09-28 19:27:00,2023-09-28 21:41:00,Cardio,1426
user_2944,gym_1,2023-05-01 20:09:00,2023-05-01 22:57:00,CrossFit,1524
user_3494,gym_10,2023-01-31 16:23:00,2023-01-31 16:53:00,Pilates,438
user_3776,gym_7,2023-02-09 09:38:00,2023-02-09 10:53:00,Yoga,844
user_3483,gym_6,2023-03-29 14:21:00,2023-03-29 14:58:00,Swimming,1638
user_2742,gym_4,2023-02-04 06:49:00,2023-02-04 08:33:00,Swimming,558
user_2870,gym_4,2023-05-11 09:06:00,2023-05-11 11:14:00,CrossFit,1407
user_4427,gym_2,2023-08-12 08:00:00,2023-08-12 10:20:00,CrossFit,1590
user_668,gym_7,2023-02-02 13:05:00,2023-02-02 13:50:00,Cardio,1561
user_1360,gym_4,2023-07-27 08:07:00,2023-07-27 09:28:00,Weightlifting,918
user_1981,gym_1,2023-07-18 08:21:00,2023-07-18 10:24:00,Cardio,1501
user_521,gym_7,2023-10-02 09:02:00,2023-10-02 10:38:00,Yoga,492
user_4959,gym_3,2023-04-04 13:20:00,2023-04-04 14:05:00,Swimming,793
user_4858,gym_10,2023-01-22 13:50:00,2023-01-22 15:21:00,Pilates,1459
user_991,gym_1,2023-06-22 13:05:00,2023-06-22 14:07:00,Swimming,550
user_1861,gym_1,2023-03-24 10:23:00,2023-03-24 11:32:00,Yoga,482
user_4398,gym_8,2023-04-16 10:00:00,2023-04-16 12:39:00,Yoga,545
user_4755,gym_5,2023-06-15 12:42:00,2023-06-15 13:36:00,Swimming,1293
user_213,gym_10,2023-05-08 20:26:00,2023-05-08 23:17:00,Pilates,1597
user_2910,gym_10,2023-03-14 16:42:00,2023-03-14 19:06:00,CrossFit,253
user_2381,gym_1,2023-03-08 20:14:00,2023-03-08 21:56:00,Swimming,850
user_2547,gym_4,2023-10-02 08:54:00,2023-10-02 11:06:00,Cardio,918
user_4531,gym_6,2023-03-11 08:47:00,2023-03-11 11:16:00,CrossFit,482
user_577,gym_6,2023-08-23 10:01:00,2023-08-23 11:31:00,Swimming,1041
user_3206,gym_7,2023-08-15 14:56:00,2023-08-15 16:08:00,Cardio,580
user_3411,gym_7,2023-03-09 09:52:00,2023-03-09 10:37:00,Cardio,358
user_1559,gym_2,2023-04-29 19:00:00,2023-04-29 21:25:00,Swimming,743
user_316,gym_3,2023-02-21 11:55:00,2023-02-21 14:43:00,Pilates,635
user_478,gym_9,2023-07-04 12:19:00,2023-07-04 13:02:00,Pilates,974
user_4499,gym_5,2023-01-02 15:07:00,2023-01-02 16:06:00,Pilates,920
user_3775,gym_8,2023-08-11 10:37:00,2023-08-11 12:00:00,Yoga,1696
user_1934,gym_6,2023-02-07 07:53:00,2023-02-07 10:42:00,Swimming,331
user_3313,gym_8,2023-05-23 20:15:00,2023-05-23 22:49:00,Weightlifting,703
user_2446,gym_5,2023-01-16 20:23:00,2023-01-16 21:20:00,Pilates,439
user_1553,gym_3,2023-01-26 07:55:00,2023-01-26 09:51:00,Cardio,606
user_254,gym_9,2023-05-15 20:49:00,2023-05-15 21:50:00,Swimming,372
user_4263,gym_7,2023-04-06 07:14:00,2023-04-06 08:34:00,Pilates,236
user_590,gym_4,2023-07-27 17:01:00,2023-07-27 19:23:00,Cardio,452
user_2690,gym_7,2023-01-10 14:58:00,2023-01-10 15:50:00,Cardio,744
user_4653,gym_8,2023-09-19 16:42:00,2023-09-19 19:06:00,Weightlifting,277
user_2429,gym_10,2023-01-11 10:31:00,2023-01-11 12:50:00,Cardio,1339
user_4536,gym_10,2023-09-12 12:43:00,2023-09-12 14:35:00,Yoga,889
user_2453,gym_3,2023-02-16 14:01:00,2023-02-16 15:22:00,Swimming,574
user_795,gym_1,2023-04-20 13:39:00,2023-04-20 16:03:00,Weightlifting,682
user_2334,gym_6,2023-06-21 12:19:00,2023-06-21 13:10:00,Swimming,1141
user_1695,gym_4,2023-03-17 13:57:00,2023-03-17 15:49:00,Pilates,431
user_3823,gym_9,2023-01-16 14:27:00,2023-01-16 17:26:00,Cardio,1065
user_4956,gym_8,2023-09-07 14:54:00,2023-09-07 16:41:00,Yoga,1599
user_330,gym_9,2023-04-20 15:46:00,2023-04-20 17:33:00,Cardio,214
user_4206,gym_1,2023-03-26 08:35:00,2023-03-26 09:37:00,Yoga,1217
user_1698,gym_2,2023-08-29 07:01:00,2023-08-29 09:08:00,Yoga,734
user_531,gym_5,2023-03-05 20:14:00,2023-03-05 23:02:00,CrossFit,1146
user_2321,gym_7,2023-09-12 17:51:00,2023-09-12 19:16:00,Pilates,1224
user_930,gym_9,2023-05-09 08:40:00,2023-05-09 11:28:00,Weightlifting,729
user_1422,gym_8,2023-01-03 19:57:00,2023-01-03 22:19:00,Yoga,284
user_1948,gym_8,2023-08-13 09:56:00,2023-08-13 12:37:00,Pilates,1658
user_1958,gym_5,2023-08-31 11:15:00,2023-08-31 13:45:00,Cardio,473
user_3377,gym_4,2023-06-03 14:44:00,2023-06-03 16:30:00,Swimming,944
user_1846,gym_1,2023-03-08 20:19:00,2023-03-08 22:06:00,Swimming,1167
user_4487,gym_1,2023-05-20 09:36:00,2023-05-20 12:13:00,Yoga,904
user_4242,gym_3,2023-06-10 09:48:00,2023-06-10 12:45:00,Cardio,1030
user_929,gym_8,2023-02-22 15:29:00,2023-02-22 18:14:00,Weightlifting,1285
user_4030,gym_10,2023-10-03 13:03:00,2023-10-03 15:32:00,CrossFit,1474
user_523,gym_5,2023-05-15 06:32:00,2023-05-15 09:14:00,Weightlifting,614
user_3561,gym_10,2023-10-06 06:41:00,2023-10-06 07:16:00,CrossFit,253
user_1713,gym_2,2023-08-24 11:43:00,2023-08-24 12:37:00,Yoga,210
user_3028,gym_10,2023-07-22 16:27:00,2023-07-22 17:51:00,Cardio,1004
user_4842,gym_1,2023-02-01 16:33:00,2023-02-01 17:37:00,Cardio,1070
user_3386,gym_10,2023-01-06 11:19:00,2023-01-06 12:19:00,Weightlifting,1305
user_4663,gym_1,2023-08-11 19:25:00,2023-08-11 22:20:00,Yoga,1011
user_3986,gym_2,2023-06-23 07:23:00,2023-06-23 09:13:00,CrossFit,449
user_4623,gym_8,2023-10-01 06:39:00,2023-10-01 08:20:00,Yoga,195
user_3427,gym_1,2023-05-12 10:02:00,2023-05-12 11:25:00,CrossFit,472
user_934,gym_4,2023-06-19 16:33:00,2023-06-19 17:28:00,Cardio,489
user_1763,gym_9,2023-01-26 16:53:00,2023-01-26 17:47:00,Swimming,669
user_4270,gym_8,2023-02-22 16:21:00,2023-02-22 18:30:00,Yoga,1406
user_1127,gym_5,2023-10-13 20:42:00,2023-10-13 23:22:00,CrossFit,302
user_3436,gym_2,2023-05-08 16:14:00,2023-05-08 17:30:00,Pilates,1124
user_3455,gym_6,2023-03-02 12:31:00,2023-03-02 13:47:00,Pilates,236
user_4478,gym_5,2023-06-07 11:56:00,2023-06-07 13:50:00,CrossFit,495
user_1087,gym_6,2023-09-11 09:48:00,2023-09-11 12:23:00,Swimming,900
user_4316,gym_7,2023-09-23 14:39:00,2023-09-23 15:47:00,Weightlifting,725
user_3800,gym_8,2023-09-23 20:45:00,2023-09-23 23:29:00,Pilates,1040
user_4742,gym_6,2023-02-12 06:13:00,2023-02-12 07:44:00,CrossFit,1382
user_1566,gym_5,2023-03-11 17:30:00,2023-03-11 19:44:00,Swimming,681
user_377,gym_6,2023-08-01 19:10:00,2023-08-01 20:37:00,Weightlifting,594
user_1920,gym_8,2023-09-02 15:58:00,2023-09-02 16:45:00,CrossFit,486
user_1169,gym_8,2023-09-25 15:33:00,2023-09-25 17:23:00,CrossFit,195
user_2551,gym_10,2023-04-07 06:03:00,2023-04-07 06:53:00,Swimming,251
user_1387,gym_4,2023-02-16 12:07:00,2023-02-16 14:17:00,Swimming,2017
user_1719,gym_5,2023-07-28 11:52:00,2023-07-28 14:05:00,Swimming,1416
user_1400,gym_2,2023-10-01 10:16:00,2023-10-01 12:07:00,Cardio,300
user_3720,gym_8,2023-06-19 12:57:00,2023-06-19 14:20:00,Swimming,903
user_642,gym_6,2023-04-10 15:39:00,2023-04-10 16:11:00,Weightlifting,1117
user_1767,gym_3,2023-02-19 06:10:00,2023-02-19 06:57:00,Yoga,480
user_1851,gym_10,2023-06-18 19:35:00,2023-06-18 21:53:00,Pilates,493
user_3051,gym_10,2023-04-21 15:02:00,2023-04-21 17:58:00,Yoga,1412
user_4604,gym_4,2023-08-15 06:14:00,2023-08-15 07:10:00,Swimming,304
user_2699,gym_5,2023-10-06 09:14:00,2023-10-06 11:36:00,Weightlifting,862
user_4112,gym_2,2023-02-15 13:09:00,2023-02-15 14:01:00,Pilates,472
user_1502,gym_6,2023-02-10 14:22:00,2023-02-10 15:30:00,Yoga,598
user_2528,gym_3,2023-04-06 18:46:00,2023-04-06 20:57:00,Yoga,1240
user_1142,gym_6,2023-04-21 08:31:00,2023-04-21 09:24:00,CrossFit,1701
user_3235,gym_7,2023-08-28 13:52:00,2023-08-28 15:51:00,Pilates,383
user_3428,gym_2,2023-10-05 06:49:00,2023-10-05 07:40:00,Weightlifting,1233
user_1370,gym_6,2023-01-01 19:40:00,2023-01-01 22:19:00,CrossFit,854
user_4300,gym_4,2023-06-11 16:24:00,2023-06-11 18:40:00,Pilates,558
user_3445,gym_9,2023-07-16 07:23:00,2023-07-16 10:02:00,Yoga,1388
user_3415,gym_6,2023-03-02 19:19:00,2023-03-02 21:45:00,CrossFit,406
user_3570,gym_10,2023-04-28 20:16:00,2023-04-28 22:57:00,Yoga,1170
user_697,gym_8,2023-10-10 15:40:00,2023-10-10 16:35:00,CrossFit,1326
user_2144,gym_4,2023-10-15 20:26:00,2023-10-15 22:26:00,Cardio,1340
user_673,gym_3,2023-03-11 16:18:00,2023-03-11 19:17:00,CrossFit,530
user_3581,gym_1,2023-08-07 09:50:00,2023-08-07 10:45:00,Yoga,799
user_1143,gym_4,2023-06-17 10:48:00,2023-06-17 12:29:00,Cardio,701
user_3664,gym_5,2023-03-24 13:32:00,2023-03-24 15:45:00,Pilates,1018
user_2777,gym_3,2023-06-11 19:36:00,2023-06-11 20:31:00,Cardio,697
user_3949,gym_2,2023-05-10 16:12:00,2023-05-10 17:56:00,CrossFit,1322
user_1854,gym_6,2023-01-01 17:39:00,2023-01-01 18:13:00,Swimming,940
user_2543,gym_7,2023-05-24 20:49:00,2023-05-24 23:00:00,CrossFit,655
user_4776,gym_3,2023-02-19 11:42:00,2023-02-19 12:24:00,Pilates,1299
user_1597,gym_8,2023-05-31 08:30:00,2023-05-31 10:33:00,Yoga,550
user_1215,gym_10,2023-10-15 08:23:00,2023-10-15 09:36:00,Yoga,829
user_2925,gym_5,2023-06-03 13:52:00,2023-06-03 14:22:00,Pilates,362
user_762,gym_8,2023-07-18 19:38:00,2023-07-18 20:36:00,CrossFit,1431
user_2761,gym_9,2023-06-12 09:08:00,2023-06-12 10:13:00,Swimming,931
user_487,gym_9,2023-09-07 17:00:00,2023-09-07 18:24:00,Swimming,1008
user_506,gym_5,2023-01-06 10:57:00,2023-01-06 12:06:00,Pilates,1079
user_4784,gym_1,2023-04-06 20:08:00,2023-04-06 22:33:00,Swimming,686
user_845,gym_1,2023-03-26 08:32:00,2023-03-26 09:29:00,Cardio,1517
user_1655,gym_3,2023-08-16 06:26:00,2023-08-16 07:40:00,CrossFit,1057
user_1036,gym_9,2023-08-09 12:07:00,2023-08-09 13:55:00,Weightlifting,902
user_1411,gym_5,2023-04-12 08:58:00,2023-04-12 11:26:00,Cardio,295
user_4884,gym_8,2023-08-14 20:30:00,2023-08-14 21:43:00,Swimming,1225
user_99,gym_1,2023-06-02 08:06:00,2023-06-02 09:42:00,Weightlifting,390
user_212,gym_10,2023-06-10 07:16:00,2023-06-10 09:57:00,Swimming,598
user_3870,gym_6,2023-05-29 10:31:00,2023-05-29 13:23:00,CrossFit,629
user_1212,gym_8,2023-03-20 07:15:00,2023-03-20 08:46:00,Cardio,753
user_4769,gym_2,2023-01-05 10:07:00,2023-01-05 11:26:00,Pilates,410
user_2074,gym_10,2023-04-28 08:02:00,2023-04-28 10:37:00,CrossFit,575
user_1967,gym_9,2023-07-09 17:16:00,2023-07-09 18:37:00,Cardio,969
user_4144,gym_10,2023-02-23 09:14:00,2023-02-23 12:00:00,Swimming,999
user_2110,gym_1,2023-07-25 06:02:00,2023-07-25 06:47:00,Cardio,313
user_3869,gym_10,2023-04-21 20:37:00,2023-04-21 23:04:00,Pilates,1384
user_4414,gym_4,2023-10-02 15:48:00,2023-10-02 18:34:00,Swimming,904
user_3262,gym_2,2023-07-19 10:26:00,2023-07-19 13:13:00,Swimming,995
user_1626,gym_5,2023-04-17 17:05:00,2023-04-17 20:02:00,Cardio,546
user_4724,gym_6,2023-06-04 17:58:00,2023-06-04 18:55:00,Weightlifting,948
user_1554,gym_7,2023-04-11 15:38:00,2023-04-11 18:27:00,Swimming,825
user_4997,gym_4,2023-02-27 19:46:00,2023-02-27 21:35:00,Pilates,325
user_478,gym_6,2023-03-14 16:00:00,2023-03-14 17:45:00,Swimming,1056
user_4105,gym_5,2023-01-16 20:55:00,2023-01-16 23:31:00,Pilates,880
user_1995,gym_6,2023-07-01 06:53:00,2023-07-01 09:39:00,Swimming,749
user_3317,gym_7,2023-02-11 14:21:00,2023-02-11 15:11:00,Cardio,1104
user_1471,gym_3,2023-06-12 14:34:00,2023-06-12 16:06:00,Weightlifting,419
user_1465,gym_7,2023-05-14 08:01:00,2023-05-14 09:35:00,CrossFit,517
user_3387,gym_8,2023-08-12 06:24:00,2023-08-12 07:53:00,Pilates,284
user_1060,gym_4,2023-01-09 10:30:00,2023-01-09 12:00:00,Weightlifting,366
user_4706,gym_9,2023-07-10 15:31:00,2023-07-10 16:45:00,Pilates,704
user_4988,gym_2,2023-07-28 16:27:00,2023-07-28 16:59:00,Swimming,577
user_4071,gym_10,2023-08-06 17:48:00,2023-08-06 20:03:00,Pilates,213
user_1900,gym_9,2023-02-21 09:55:00,2023-02-21 10:52:00,Yoga,587
user_13,gym_1,2023-09-04 07:43:00,2023-09-04 08:42:00,Yoga,281
user_4371,gym_6,2023-06-10 10:33:00,2023-06-10 11:20:00,Swimming,847
user_3210,gym_7,2023-03-25 20:43:00,2023-03-25 22:38:00,CrossFit,789
user_2251,gym_8,2023-03-24 17:25:00,2023-03-24 18:59:00,Pilates,1355
user_1060,gym_5,2023-10-02 20:58:00,2023-10-02 22:51:00,Weightlifting,611
user_1438,gym_3,2023-09-05 16:57:00,2023-09-05 18:21:00,CrossFit,590
user_74,gym_7,2023-04-03 12:12:00,2023-04-03 13:45:00,Weightlifting,640
user_1771,gym_6,2023-05-01 19:51:00,2023-05-01 21:00:00,CrossFit,535
user_301,gym_4,2023-04-25 20:22:00,2023-04-25 20:54:00,Swimming,486
user_4792,gym_4,2023-03-27 14:39:00,2023-03-27 16:06:00,Pilates,1829
user_1771,gym_8,2023-10-01 18:42:00,2023-10-01 20:43:00,Weightlifting,342
user_3305,gym_4,2023-05-30 16:53:00,2023-05-30 19:26:00,Swimming,889
user_87,gym_6,2023-08-13 09:35:00,2023-08-13 11:00:00,Yoga,681
user_1400,gym_1,2023-04-13 13:49:00,2023-04-13 16:30:00,Yoga,261
user_1022,gym_10,2023-03-26 13:26:00,2023-03-26 16:21:00,Weightlifting,1585
user_3085,gym_8,2023-08-07 19:48:00,2023-08-07 20:34:00,Cardio,739
user_53,gym_10,2023-06-30 12:43:00,2023-06-30 14:01:00,Weightlifting,513
user_919,gym_2,2023-04-27 12:44:00,2023-04-27 15:05:00,Swimming,1772
user_3809,gym_3,2023-09-03 12:30:00,2023-09-03 14:47:00,Weightlifting,850
user_147,gym_1,2023-06-02 07:12:00,2023-06-02 08:26:00,Swimming,1012
user_1447,gym_10,2023-05-09 11:05:00,2023-05-09 11:40:00,Pilates,1471
user_1429,gym_1,2023-04-30 17:28:00,2023-04-30 17:59:00,Swimming,613
user_138,gym_9,2023-10-04 07:26:00,2023-10-04 10:18:00,Cardio,1036
user_59,gym_4,2023-03-19 08:45:00,2023-03-19 10:21:00,Swimming,998
user_2909,gym_5,2023-03-22 17:20:00,2023-03-22 18:39:00,Cardio,946
user_4393,gym_9,2023-08-06 16:17:00,2023-08-06 18:18:00,Pilates,666
user_3198,gym_5,2023-05-21 19:35:00,2023-05-21 20:57:00,Weightlifting,337
user_1827,gym_2,2023-03-13 17:39:00,2023-03-13 20:19:00,Cardio,667
user_1253,gym_1,2023-03-31 14:18:00,2023-03-31 16:27:00,CrossFit,774
user_4140,gym_4,2023-03-11 08:26:00,2023-03-11 11:09:00,Swimming,669
user_249,gym_4,2023-05-18 20:29:00,2023-05-18 21:23:00,Pilates,1323
user_3662,gym_2,2023-10-02 19:41:00,2023-10-02 20:43:00,CrossFit,233
user_2182,gym_10,2023-06-15 18:33:00,2023-06-15 20:20:00,Pilates,1764
user_4690,gym_7,2023-03-01 17:15:00,2023-03-01 20:05:00,CrossFit,978
user_3197,gym_10,2023-10-01 11:39:00,2023-10-01 13:51:00,Cardio,488
user_3328,gym_9,2023-02-09 06:31:00,2023-02-09 08:21:00,CrossFit,1144
user_3559,gym_3,2023-01-18 14:38:00,2023-01-18 16:41:00,Yoga,324
user_1894,gym_6,2023-05-25 16:14:00,2023-05-25 17:35:00,Weightlifting,885
user_1689,gym_2,2023-03-05 06:12:00,2023-03-05 06:48:00,Pilates,924
user_4563,gym_6,2023-06-14 20:48:00,2023-06-14 21:58:00,Weightlifting,485
user_2164,gym_6,2023-04-27 20:16:00,2023-04-27 22:39:00,Swimming,1107
user_3679,gym_9,2023-04-20 08:31:00,2023-04-20 09:22:00,CrossFit,888
user_3514,gym_7,2023-06-20 18:31:00,2023-06-20 20:13:00,Yoga,1566
user_4030,gym_1,2023-02-27 20:46:00,2023-02-27 23:31:00,Pilates,561
user_600,gym_3,2023-06-12 07:45:00,2023-06-12 08:36:00,Yoga,1091
user_2784,gym_9,2023-05-17 06:13:00,2023-05-17 08:30:00,Yoga,710
user_2304,gym_8,2023-01-15 20:56:00,2023-01-15 21:28:00,Weightlifting,428
user_3764,gym_5,2023-06-01 15:01:00,2023-06-01 16:21:00,Yoga,610
